pk_dt_abertura,data,ano,mes,nu_mes
11276,30/01/1986,1986,JAN,1
2791,26/03/2008,2008,MAR,3
11291,31/10/1996,1996,OUT,10
2795,20/09/2006,2006,SET,9
2797,12/03/2003,2003,MAR,3
11296,15/02/1980,1980,FEV,2
11306,06/03/1990,1990,MAR,3
2803,24/04/1998,1998,ABR,4
2805,01/10/2009,2009,OUT,10
11317,13/02/1991,1991,FEV,2
2809,31/12/1996,1996,DEZ,12
11335,26/10/1988,1988,OUT,10
9004,10/03/1978,1978,MAR,3
11353,17/07/1992,1992,JUL,7
11222,23/03/1995,1995,MAR,3
2817,09/11/2010,2010,NOV,11
2819,02/08/1994,1994,AGO,8
10423,07/07/1988,1988,JUL,7
11342,28/04/1988,1988,ABR,4
2147,16/06/2010,2010,JUN,6
11367,23/06/1980,1980,JUN,6
2826,01/08/1994,1994,AGO,8
2828,27/10/1998,1998,OUT,10
2830,11/02/1998,1998,FEV,2
11382,22/04/2012,2012,ABR,4
11393,19/04/1982,1982,ABR,4
2836,09/06/1994,1994,JUN,6
2838,27/01/2010,2010,JAN,1
13829,25/08/1992,1992,AGO,8
2841,01/02/1994,1994,FEV,2
11414,26/04/2012,2012,ABR,4
2845,04/01/1983,1983,JAN,1
9824,24/07/1989,1989,JUL,7
2848,08/09/1998,1998,SET,9
4326,20/07/1989,1989,JUL,7
11419,01/12/1969,1969,DEZ,12
2853,16/11/1992,1992,NOV,11
2855,02/05/2001,2001,MAI,5
14980,22/02/2001,2001,FEV,2
11442,23/04/2003,2003,ABR,4
2860,12/11/2004,2004,NOV,11
13978,13/09/1990,1990,SET,9
11460,15/03/1989,1989,MAR,3
2865,11/11/2010,2010,NOV,11
6834,17/12/2004,2004,DEZ,12
2868,28/02/2003,2003,FEV,2
8942,08/01/1999,1999,JAN,1
2871,28/06/2007,2007,JUN,6
2873,01/06/2009,2009,JUN,6
874,30/11/2009,2009,NOV,11
2876,21/11/1991,1991,NOV,11
2878,12/05/2011,2011,MAI,5
2880,27/12/2006,2006,DEZ,12
2882,14/06/1972,1972,JUN,6
2884,20/09/2012,2012,SET,9
2886,21/02/1996,1996,FEV,2
11488,16/11/1989,1989,NOV,11
11491,26/08/1982,1982,AGO,8
11496,14/03/1974,1974,MAR,3
211,31/08/2010,2010,AGO,8
11503,12/11/1981,1981,NOV,11
2895,25/07/2012,2012,JUL,7
9101,09/03/1993,1993,MAR,3
2899,26/02/1987,1987,FEV,2
2642,24/05/2012,2012,MAI,5
11515,05/08/1981,1981,AGO,8
11521,18/06/1990,1990,JUN,6
2906,16/11/1995,1995,NOV,11
2908,05/06/1995,1995,JUN,6
2910,02/09/1981,1981,SET,9
2912,10/07/2006,2006,JUL,7
109,06/11/2007,2007,NOV,11
11535,21/09/1981,1981,SET,9
2917,16/06/1980,1980,JUN,6
2919,07/12/1995,1995,DEZ,12
2921,23/04/1996,1996,ABR,4
11543,26/07/1991,1991,JUL,7
2925,01/08/1980,1980,AGO,8
2927,22/02/1990,1990,FEV,2
2929,23/06/1989,1989,JUN,6
2080,15/12/1994,1994,DEZ,12
2932,01/09/1995,1995,SET,9
11569,14/03/1997,1997,MAR,3
11571,16/06/2008,2008,JUN,6
11573,10/03/1987,1987,MAR,3
693,01/09/2009,2009,SET,9
9363,25/01/2006,2006,JAN,1
11586,16/03/2004,2004,MAR,3
11590,04/07/2007,2007,JUL,7
2946,22/03/2004,2004,MAR,3
11603,16/01/2004,2004,JAN,1
2950,14/08/2003,2003,AGO,8
9945,21/09/1998,1998,SET,9
2953,28/10/1998,1998,OUT,10
2955,11/12/1997,1997,DEZ,12
10540,11/03/1997,1997,MAR,3
2958,13/05/1985,1985,MAI,5
2960,08/09/1988,1988,SET,9
11635,24/02/2003,2003,FEV,2
2964,13/10/2008,2008,OUT,10
11674,08/03/1995,1995,MAR,3
2968,31/10/2002,2002,OUT,10
11685,20/11/1985,1985,NOV,11
2972,20/08/1993,1993,AGO,8
9446,03/08/1990,1990,AGO,8
2975,22/10/2010,2010,OUT,10
2977,04/01/1996,1996,JAN,1
11709,06/06/1989,1989,JUN,6
11711,27/05/1999,1999,MAI,5
2983,04/11/1966,1966,NOV,11
2985,24/01/2006,2006,JAN,1
71,25/05/2010,2010,MAI,5
11734,08/05/2004,2004,MAI,5
10184,24/02/1994,1994,FEV,2
2991,09/09/1991,1991,SET,9
2993,15/10/2009,2009,OUT,10
11741,24/05/1999,1999,MAI,5
2997,28/02/2008,2008,FEV,2
2999,07/08/1978,1978,AGO,8
3001,29/10/2003,2003,OUT,10
3003,02/08/1996,1996,AGO,8
677,22/01/1993,1993,JAN,1
3006,27/06/1996,1996,JUN,6
3008,16/03/2010,2010,MAR,3
11781,08/02/1994,1994,FEV,2
11783,01/07/1988,1988,JUL,7
3014,10/05/2006,2006,MAI,5
11473,07/03/1994,1994,MAR,3
3017,18/10/1991,1991,OUT,10
11798,20/08/1987,1987,AGO,8
3021,07/12/2010,2010,DEZ,12
3023,18/09/1990,1990,SET,9
11818,28/11/1980,1980,NOV,11
11822,01/06/1988,1988,JUN,6
3029,02/07/1993,1993,JUL,7
10000,21/10/1983,1983,OUT,10
3032,16/08/1999,1999,AGO,8
11832,21/03/2010,2010,MAR,3
3036,18/11/1983,1983,NOV,11
11837,19/12/1989,1989,DEZ,12
3040,17/03/2010,2010,MAR,3
3042,16/05/1996,1996,MAI,5
3044,17/07/2009,2009,JUL,7
11878,15/01/2010,2010,JAN,1
3048,14/05/2002,2002,MAI,5
11898,12/04/1989,1989,ABR,4
3052,27/01/2011,2011,JAN,1
13248,07/06/1982,1982,JUN,6
11903,09/04/1999,1999,ABR,4
11910,17/12/1986,1986,DEZ,12
11145,15/09/1988,1988,SET,9
11916,16/09/1993,1993,SET,9
11922,14/04/1982,1982,ABR,4
3064,30/08/2002,2002,AGO,8
3066,04/02/1972,1972,FEV,2
3068,07/08/2001,2001,AGO,8
11935,14/03/1989,1989,MAR,3
453,03/10/1989,1989,OUT,10
15167,04/07/2001,2001,JUL,7
11769,01/08/2007,2007,AGO,8
3075,02/09/1997,1997,SET,9
11947,24/04/1989,1989,ABR,4
3079,22/10/1976,1976,OUT,10
2766,01/08/1989,1989,AGO,8
3082,20/02/1992,1992,FEV,2
11953,03/03/1988,1988,MAR,3
11958,26/06/1979,1979,JUN,6
11962,30/06/1987,1987,JUN,6
3090,26/11/2002,2002,NOV,11
15214,29/08/1974,1974,AGO,8
11966,08/11/1979,1979,NOV,11
3095,27/11/2006,2006,NOV,11
10965,03/08/1995,1995,AGO,8
3098,07/06/1994,1994,JUN,6
3019,25/06/1990,1990,JUN,6
11984,10/10/1980,1980,OUT,10
11986,25/06/1999,1999,JUN,6
3105,05/11/1987,1987,NOV,11
11988,23/08/2007,2007,AGO,8
3109,28/02/2010,2010,FEV,2
11998,29/04/2002,2002,ABR,4
12471,26/07/2011,2011,JUL,7
12007,16/11/2004,2004,NOV,11
3116,18/02/1987,1987,FEV,2
3118,09/06/2008,2008,JUN,6
3120,07/04/2011,2011,ABR,4
12033,08/03/2006,2006,MAR,3
1656,30/03/2009,2009,MAR,3
14481,30/12/1998,1998,DEZ,12
12042,27/09/2006,2006,SET,9
12063,13/09/1994,1994,SET,9
9429,03/08/1979,1979,AGO,8
12075,28/03/2002,2002,MAR,3
11529,03/12/1975,1975,DEZ,12
12091,24/01/1984,1984,JAN,1
12099,30/06/1996,1996,JUN,6
324,23/06/2006,2006,JUN,6
3139,26/05/2008,2008,MAI,5
1666,01/08/2006,2006,AGO,8
10206,27/05/2011,2011,MAI,5
2286,29/11/2006,2006,NOV,11
1119,02/02/1990,1990,FEV,2
2312,11/11/2011,2011,NOV,11
1680,23/11/2011,2011,NOV,11
14396,20/08/2008,2008,AGO,8
3148,22/03/2012,2012,MAR,3
880,22/09/2004,2004,SET,9
10342,21/02/2011,2011,FEV,2
3152,10/12/2008,2008,DEZ,12
12144,28/07/1980,1980,JUL,7
3156,25/02/2008,2008,FEV,2
12152,14/11/1969,1969,NOV,11
3160,09/12/2006,2006,DEZ,12
3162,04/01/2007,2007,JAN,1
3164,07/02/1996,1996,FEV,2
12171,31/10/2006,2006,OUT,10
13813,24/05/1984,1984,MAI,5
12178,06/06/1984,1984,JUN,6
3171,28/05/2002,2002,MAI,5
1711,27/03/2012,2012,MAR,3
3174,26/11/2010,2010,NOV,11
12197,04/06/1991,1991,JUN,6
3178,21/11/2005,2005,NOV,11
3180,07/06/2005,2005,JUN,6
3182,19/09/2003,2003,SET,9
12220,18/07/1996,1996,JUL,7
12224,17/06/1975,1975,JUN,6
3188,19/01/2009,2009,JAN,1
12230,09/12/1977,1977,DEZ,12
11580,01/03/2008,2008,MAR,3
12245,28/01/1994,1994,JAN,1
3195,20/08/2009,2009,AGO,8
12252,01/06/1993,1993,JUN,6
12262,22/11/1991,1991,NOV,11
3201,23/09/2004,2004,SET,9
12270,06/10/1970,1970,OUT,10
12277,14/06/1977,1977,JUN,6
10815,06/12/1984,1984,DEZ,12
3208,02/02/2011,2011,FEV,2
3210,12/01/1988,1988,JAN,1
12290,21/01/1992,1992,JAN,1
29,29/03/2012,2012,MAR,3
3215,07/05/2007,2007,MAI,5
3217,31/08/1982,1982,AGO,8
12298,07/07/1992,1992,JUL,7
11533,21/08/1991,1991,AGO,8
3222,16/11/2006,2006,NOV,11
12305,23/06/1998,1998,JUN,6
12313,25/11/1982,1982,NOV,11
3228,26/04/2011,2011,ABR,4
1224,15/07/2008,2008,JUL,7
12351,02/07/2009,2009,JUL,7
3233,18/01/2007,2007,JAN,1
12364,11/01/1990,1990,JAN,1
2304,14/08/2012,2012,AGO,8
11212,31/05/1994,1994,MAI,5
12375,14/05/1990,1990,MAI,5
12380,01/10/1986,1986,OUT,10
12384,10/04/1990,1990,ABR,4
12211,17/11/1987,1987,NOV,11
3246,14/10/1986,1986,OUT,10
3248,10/06/1988,1988,JUN,6
3250,19/02/1988,1988,FEV,2
3252,14/02/1973,1973,FEV,2
13144,13/07/1998,1998,JUL,7
12399,05/06/1985,1985,JUN,6
3257,07/05/1987,1987,MAI,5
3259,17/09/1993,1993,SET,9
3261,21/11/1990,1990,NOV,11
3263,15/10/1993,1993,OUT,10
3265,12/07/2000,2000,JUL,7
3267,01/08/1979,1979,AGO,8
3269,28/02/1992,1992,FEV,2
9851,08/03/1999,1999,MAR,3
12422,01/02/1990,1990,FEV,2
14287,16/07/2011,2011,JUL,7
4546,26/04/1974,1974,ABR,4
3276,10/06/2003,2003,JUN,6
12434,30/10/1978,1978,OUT,10
3280,26/08/2011,2011,AGO,8
3282,28/05/1986,1986,MAI,5
3284,13/10/2009,2009,OUT,10
3286,19/12/2008,2008,DEZ,12
12450,29/09/1986,1986,SET,9
12454,12/04/1979,1979,ABR,4
12458,23/08/1990,1990,AGO,8
9818,02/02/1996,1996,FEV,2
2962,08/09/2006,2006,SET,9
9734,04/09/2008,2008,SET,9
3297,23/06/1993,1993,JUN,6
1552,09/07/2008,2008,JUL,7
3300,01/04/2011,2011,ABR,4
1459,29/11/1985,1985,NOV,11
3303,20/09/2011,2011,SET,9
3305,28/05/2008,2008,MAI,5
12484,10/05/2001,2001,MAI,5
12502,16/12/2006,2006,DEZ,12
12510,18/11/1981,1981,NOV,11
3313,17/11/2011,2011,NOV,11
3315,07/11/1984,1984,NOV,11
12518,01/03/2006,2006,MAR,3
12538,28/12/1994,1994,DEZ,12
3321,29/12/2003,2003,DEZ,12
12560,27/10/2009,2009,OUT,10
10598,28/09/1989,1989,SET,9
12573,24/10/2008,2008,OUT,10
2988,02/05/1996,1996,MAI,5
3329,20/04/1998,1998,ABR,4
3331,19/10/1995,1995,OUT,10
14378,05/08/2005,2005,AGO,8
3107,25/08/2011,2011,AGO,8
2970,12/09/2010,2010,SET,9
3336,15/07/2011,2011,JUL,7
3338,30/11/1984,1984,NOV,11
12605,22/03/1995,1995,MAR,3
3342,09/06/1983,1983,JUN,6
6183,19/08/2005,2005,AGO,8
12615,05/08/1977,1977,AGO,8
12620,03/07/2008,2008,JUL,7
3349,19/09/2008,2008,SET,9
6177,30/01/1992,1992,JAN,1
3352,18/01/1999,1999,JAN,1
3354,07/07/2012,2012,JUL,7
12639,24/06/2004,2004,JUN,6
3358,02/10/2007,2007,OUT,10
9790,14/02/1991,1991,FEV,2
12658,19/03/1999,1999,MAR,3
3363,25/09/1997,1997,SET,9
11202,21/01/2008,2008,JAN,1
11199,25/05/1992,1992,MAI,5
12664,30/07/1996,1996,JUL,7
12675,02/09/1999,1999,SET,9
12680,05/04/1983,1983,ABR,4
3373,05/04/1991,1991,ABR,4
3375,23/11/2007,2007,NOV,11
12902,13/04/1977,1977,ABR,4
12700,28/03/1972,1972,MAR,3
3380,24/02/1987,1987,FEV,2
1028,25/05/2012,2012,MAI,5
3383,16/03/2006,2006,MAR,3
3385,30/12/1987,1987,DEZ,12
3387,07/06/1995,1995,JUN,6
3389,28/12/1987,1987,DEZ,12
3391,11/01/2011,2011,JAN,1
7200,02/07/1990,1990,JUL,7
7220,21/10/2009,2009,OUT,10
3395,10/05/2004,2004,MAI,5
3397,07/05/1971,1971,MAI,5
12740,20/10/2003,2003,OUT,10
12747,01/02/1979,1979,FEV,2
13807,11/08/1967,1967,AGO,8
3404,04/08/1986,1986,AGO,8
12754,12/07/1979,1979,JUL,7
12727,29/10/1987,1987,OUT,10
8369,31/08/1983,1983,AGO,8
9950,13/11/1987,1987,NOV,11
3411,25/05/2001,2001,MAI,5
3413,21/09/1999,1999,SET,9
3415,09/07/2002,2002,JUL,7
3417,23/01/1995,1995,JAN,1
3419,05/05/1995,1995,MAI,5
12765,08/04/1986,1986,ABR,4
3423,01/12/1987,1987,DEZ,12
12769,16/10/1990,1990,OUT,10
3427,13/01/1987,1987,JAN,1
12776,03/08/1983,1983,AGO,8
2664,04/02/2010,2010,FEV,2
3432,10/04/2003,2003,ABR,4
9841,28/04/1984,1984,ABR,4
8998,08/09/2009,2009,SET,9
3436,14/01/1999,1999,JAN,1
3438,16/11/1998,1998,NOV,11
15271,14/12/1994,1994,DEZ,12
11956,18/05/1989,1989,MAI,5
3442,17/06/1986,1986,JUN,6
3444,05/05/2009,2009,MAI,5
11350,29/04/1994,1994,ABR,4
3447,17/04/2004,2004,ABR,4
908,08/04/2004,2004,ABR,4
3450,25/11/1997,1997,NOV,11
3452,06/11/2003,2003,NOV,11
3454,17/02/2004,2004,FEV,2
12641,11/12/1991,1991,DEZ,12
9901,08/10/1992,1992,OUT,10
12800,09/01/1979,1979,JAN,1
12807,23/05/2006,2006,MAI,5
3462,15/03/2005,2005,MAR,3
10241,04/02/1999,1999,FEV,2
12820,06/06/2005,2005,JUN,6
12825,23/09/1977,1977,SET,9
12827,05/07/2005,2005,JUL,7
11808,27/04/1993,1993,ABR,4
12835,06/01/1975,1975,JAN,1
2633,24/06/2002,2002,JUN,6
3475,22/07/2009,2009,JUL,7
12227,14/12/1992,1992,DEZ,12
10386,05/10/1982,1982,OUT,10
3136,20/06/2012,2012,JUN,6
10368,20/06/2006,2006,JUN,6
10744,27/12/1982,1982,DEZ,12
234,11/02/2010,2010,FEV,2
12843,30/11/1988,1988,NOV,11
3485,07/11/2002,2002,NOV,11
