pk_cnae,nu_ordem,cd_ramo_atividade,cnae_dig2,de_ramo_atividade,ramo_atividade,divisao
19607,0,0111302,01,CRIACAO DE BOVINOS PARA CORTE,PRODUTOS DE AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS"
19607,1,0151201,01,CULTIVO DE MILHO,PRODUTOS DE AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS"
19608,0,8660700,86,ATIVIDADES DE APOIO A GESTAO DE SAUDE,SERVIÇOS DE SAÚDE,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA
19609,0,4722901,47,COMERCIO VAREJISTA DE CARNES  ACOUGUES,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19610,0,4930202,49,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",TRANSPORTE,TRANSPORTE TERRESTRE
19611,0,8630504,86,ATIVIDADE ODONTOLOGICA,SERVIÇOS DE SAÚDE,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA
19612,0,0161003,01,OBRAS DE TERRAPLENAGEM,PRODUTOS DE AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS"
19612,1,4291000,42,"OBRAS PORTUARIAS, MARITIMAS E FLUVIAIS",INDÚSTRIA DIGITAL,OBRAS DE INFRA-ESTRUTURA
19612,2,4313400,43,"SERVICO DE PREPARACAO DE TERRENO, CULTIVO E COLHEITA",INDÚSTRIA DIGITAL,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
19612,3,4930201,49,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",TRANSPORTE,TRANSPORTE TERRESTRE
19612,4,4930202,49,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",TRANSPORTE,TRANSPORTE TERRESTRE
19613,0,4751200,47,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19613,1,7319002,73,PROMOCAO DE VENDAS,SERVIÇOS DE EDUCAÇÃO,PUBLICIDADE E PESQUISA DE MERCADO
19614,0,4711302,47,COMERCIO VAREJISTA DE GAS LIQUEFEITO DE PETROLEO GLP,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19614,1,4784900,47,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  SUPERMERCADOS",SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19614,2,4930201,49,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",TRANSPORTE,TRANSPORTE TERRESTRE
19614,3,4930202,49,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",TRANSPORTE,TRANSPORTE TERRESTRE
19615,0,4712100,47,COMERCIO VAREJISTA DE BEBIDAS,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19615,1,4721103,47,COMERCIO VAREJISTA DE LATICINIOS E FRIOS,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19615,2,4723700,47,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19616,0,9491000,94,ATIVIDADES DE ORGANIZACOES RELIGIOSAS OU FILOSOFICAS,SERVIÇOS DIVERSOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
19617,0,7719599,77,"ALUGUEL DE MAQUINAS E EQUIPAMENTOS PARA CONSTRUCAO SEM OPERADOR, EXCETO ANDAIMES",SERVIÇOS PROFISSIONAIS E TÉCNICOS,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS
19617,1,7732201,77,"LOCACAO DE OUTROS MEIOS DE TRANSPORTE NAO ESPECIFICADOS ANTERIORMENTE, SEM CONDUTOR",SERVIÇOS PROFISSIONAIS E TÉCNICOS,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS
19618,0,4753900,47,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19618,1,4755501,47,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19618,2,4762800,47,"COMERCIO VAREJISTA DE DISCOS, CDS, DVDS E FITAS",SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19618,3,4772500,47,COMERCIO VAREJISTA DE TECIDOS,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19618,4,4781400,47,COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19619,0,4930201,49,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",TRANSPORTE,TRANSPORTE TERRESTRE
19620,0,7311400,73,AGENCIAS DE PUBLICIDADE,SERVIÇOS DE EDUCAÇÃO,PUBLICIDADE E PESQUISA DE MERCADO
19621,0,3299099,32,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",DIVERSOS,FABRICAÇÃO DE PRODUTOS DIVERSOS
19621,1,4789001,47,FABRICACAO DE PRODUTOS DIVERSOS NAO ESPECIFICADOS ANTERIORMENTE,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19622,0,8650004,86,ATIVIDADES DE FISIOTERAPIA,SERVIÇOS DE SAÚDE,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA
19622,1,8650005,86,ATIVIDADES DE TERAPIA OCUPACIONAL,SERVIÇOS DE SAÚDE,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA
19623,0,4399103,43,OBRAS DE ALVENARIA,INDÚSTRIA DIGITAL,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
19624,0,9493600,94,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE,SERVIÇOS DIVERSOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
19624,1,9499500,94,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE,SERVIÇOS DIVERSOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
19625,0,4330404,43,"ATIVIDADES DE PRODUCAO DE FOTOGRAFIAS, EXCETO AEREA E SUBMARINA",INDÚSTRIA DIGITAL,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
19625,1,7420001,74,ATIVIDADES PAISAGISTICAS,SERVIÇOS DE EDUCAÇÃO,"OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS"
19625,2,7420004,74,FILMAGEM DE FESTAS E EVENTOS,SERVIÇOS DE EDUCAÇÃO,"OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS"
19625,3,8130300,81,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,SERVIÇOS PROFISSIONAIS E TÉCNICOS,SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS
19626,0,1622699,16,FABRICACAO DE OUTROS ARTIGOS DE CARPINTARIA PARA CONSTRUCAO,DIVERSOS,FABRICAÇÃO DE PRODUTOS DE MADEIRA
19626,1,4399103,43,OBRAS DE ALVENARIA,INDÚSTRIA DIGITAL,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
19627,0,4321500,43,COMERCIO VAREJISTA DE MATERIAL ELETRICO,INDÚSTRIA DIGITAL,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
19627,1,4742300,47,INSTALACAO E MANUTENCAO ELETRICA,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19628,0,8513900,85,ENSINO FUNDAMENTAL,SERVIÇOS DE EDUCAÇÃO,EDUCAÇÃO
19629,0,4321500,43,INSTALACAO E MANUTENCAO ELETRICA,INDÚSTRIA DIGITAL,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
19630,0,4752100,47,COMERCIO VAREJISTA DE ARTIGOS DE JOALHERIA,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19630,1,4781400,47,COMERCIO VAREJISTA DE ARTIGOS DE RELOJOARIA,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19630,2,4782201,47,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19630,3,4783101,47,COMERCIO VAREJISTA DE CALCADOS,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19630,4,4783102,47,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICACAO,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19631,0,4772500,47,"CABELEIREIROS, MANICURE E PEDICURE",SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19631,1,9602501,96,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",SERVIÇOS DIVERSOS,OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS
19632,0,4744001,47,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19632,1,4744002,47,COMERCIO VAREJISTA DE MADEIRA E ARTEFATOS,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19632,2,4744099,47,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19633,0,1411801,14,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,DIVERSOS,CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS
19633,1,1412601,14,"CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA",DIVERSOS,CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS
19633,2,1413401,14,CONFECCAO DE ROUPAS INTIMAS,DIVERSOS,CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS
19633,3,4781400,47,"CONFECCAO DE ROUPAS PROFISSIONAIS, EXCETO SOB MEDIDA",SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19634,0,8630502,86,ATIVIDADE MEDICA AMBULATORIAL COM RECURSOS PARA REALIZACAO DE EXAMES COMPLEMENTARES,SERVIÇOS DE SAÚDE,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA
19634,1,8640205,86,"SERVICOS DE DIAGNOSTICO POR IMAGEM COM USO DE RADIACAO IONIZANTE, EXCETO TOMOGRAFIA",SERVIÇOS DE SAÚDE,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA
19635,0,6201501,62,DESENVOLVIMENTO DE PROGRAMAS DE COMPUTADOR SOB ENCOMENDA,INDÚSTRIA DIGITAL,ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO
19635,1,6202300,62,DESENVOLVIMENTO E LICENCIAMENTO DE PROGRAMAS DE COMPUTADOR CUSTOMIZAVEIS,INDÚSTRIA DIGITAL,ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO
19636,0,4712100,47,COMERCIO VAREJISTA DE BEBIDAS,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19636,1,4723700,47,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19637,0,4520002,45,SERVICOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEICULOS AUTOMOTORES,VAREJO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
19638,0,4520001,45,ENSINO DE MUSICA,VAREJO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
19638,1,8592903,85,SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES,SERVIÇOS DE EDUCAÇÃO,EDUCAÇÃO
19639,0,9603399,96,ATIVIDADES FUNERARIAS E SERVICOS RELACIONADOS NAO ESPECIFICADOS ANTERIORMENTE,SERVIÇOS DIVERSOS,OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS
19640,0,4752100,47,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICACAO,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19641,0,2710401,27,COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES,ENERGIA,"FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS"
19641,1,3313901,33,"FABRICACAO DE GERADORES DE CORRENTE CONTINUA E ALTERNADA, PECAS E ACESSORIOS",SERVIÇOS DIVERSOS,"MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTO"
19641,2,3321000,33,INSTALACAO DE MAQUINAS E EQUIPAMENTOS INDUSTRIAIS,SERVIÇOS DIVERSOS,"MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTO"
19641,3,4321500,43,INSTALACAO E MANUTENCAO ELETRICA,INDÚSTRIA DIGITAL,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
19641,4,4530703,45,"MANUTENCAO E REPARACAO DE GERADORES, TRANSFORMADORES E MOTORES ELETRICOS",VAREJO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
19642,0,4520001,45,SERVICOS DE ALINHAMENTO E BALANCEAMENTO DE VEICULOS AUTOMOTORES,VAREJO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
19642,1,4520002,45,SERVICOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEICULOS AUTOMOTORES,VAREJO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
19642,2,4520003,45,SERVICOS DE MANUTENCAO E REPARACAO ELETRICA DE VEICULOS AUTOMOTORES,VAREJO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
19642,3,4520004,45,SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES,VAREJO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
19643,0,8211300,82,SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO,SERVIÇOS PROFISSIONAIS E TÉCNICOS,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS"
19644,0,7119703,71,SERVICOS DE DESENHO TECNICO RELACIONADOS A ARQUITETURA E ENGENHARIA,SERVIÇOS DE EDUCAÇÃO,SERVIÇOS DE ARQUITETURA E ENGENHARIA; TESTES E ANÁLISES TÉCNICAS
19645,0,1412601,14,"CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA",DIVERSOS,CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS
19645,1,1412603,14,"FACCAO DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS",DIVERSOS,CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS
19646,0,6436100,64,"SOCIEDADES DE CREDITO, FINANCIAMENTO E INVESTIMENTO  FINANCEIRAS",BENS DE CAPITAL,ATIVIDADES DE SERVIÇOS FINANCEIROS
19647,0,4712100,47,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19648,0,4520005,45,"SERVICOS DE LAVAGEM, LUBRIFICACAO E POLIMENTO DE VEICULOS AUTOMOTORES",VAREJO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
19649,0,5822101,58,EDICAO INTEGRADA A IMPRESSAO DE JORNAIS DIARIOS,TELECOM,EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO
19650,0,4755502,47,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19651,0,1813099,18,IMPRESSAO DE MATERIAL PARA OUTROS USOS,PRODUTOS DE AGROPECUÁRIA,IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES
19651,1,4330404,43,OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE,INDÚSTRIA DIGITAL,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
19651,2,4520002,45,SERVICOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEICULOS AUTOMOTORES,VAREJO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
19651,3,8299799,82,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,SERVIÇOS PROFISSIONAIS E TÉCNICOS,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS"
19652,0,9492800,94,ATIVIDADES DE ORGANIZACOES POLITICAS,SERVIÇOS DIVERSOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
19653,0,9491000,94,ATIVIDADES DE ORGANIZACOES RELIGIOSAS OU FILOSOFICAS,SERVIÇOS DIVERSOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
19654,0,8599603,85,TREINAMENTO EM INFORMATICA,SERVIÇOS DE EDUCAÇÃO,EDUCAÇÃO
19655,0,4789004,47,COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19656,0,4711302,47,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  SUPERMERCADOS",SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19657,0,9492800,94,ATIVIDADES DE ORGANIZACOES POLITICAS,SERVIÇOS DIVERSOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
19658,0,9492800,94,ATIVIDADES DE ORGANIZACOES POLITICAS,SERVIÇOS DIVERSOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
19659,0,9492800,94,ATIVIDADES DE ORGANIZACOES POLITICAS,SERVIÇOS DIVERSOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
19660,0,4321500,43,INSTALACAO E MANUTENCAO ELETRICA,INDÚSTRIA DIGITAL,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
19661,0,5320201,53,SERVICOS DE MALOTE NAO REALIZADOS PELO CORREIO NACIONAL,VAREJO,CORREIO E OUTRAS ATIVIDADES DE ENTREGA
19662,0,4541205,45,COMERCIO A VAREJO DE PECAS E ACESSORIOS PARA MOTOCICLETAS E MOTONETAS,VAREJO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
19662,1,4763603,47,"COMERCIO VAREJISTA DE BICICLETAS E TRICICLOS, PECAS E ACESSORIOS",SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19663,0,8593700,85,ENSINO DE IDIOMAS,SERVIÇOS DE EDUCAÇÃO,EDUCAÇÃO
19664,0,3313999,33,COMERCIO VAREJISTA DE OUTROS ARTIGOS USADOS,SERVIÇOS DIVERSOS,"MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTO"
19664,1,4785799,47,"MANUTENCAO E REPARACAO DE MAQUINAS, APARELHOS E MATERIAIS ELETRICOS NAO ESPECIFICADOS ANTERIORMENTE",SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19664,2,9529199,95,REPARACAO E MANUTENCAO DE OUTROS OBJETOS E EQUIPAMENTOS PESSOAIS E DOMESTICOS NAO ESPECIFICADOS ANTERIORMENTE,SERVIÇOS DE EDUCAÇÃO,REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS
19665,0,4781400,47,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19666,0,6399200,63,"AGENCIAMENTO DE PROFISSIONAIS PARA ATIVIDADES ESPORTIVAS, CULTURAIS E ARTISTICAS",MINERAÇÃO,ATIVIDADES DE PRESTAÇÃO DE SERVIÇOS DE INFORMAÇÃO
19666,1,7410299,74,ATIVIDADES DE DESIGN NAO ESPECIFICADAS ANTERIORMENTE,SERVIÇOS DE EDUCAÇÃO,"OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS"
19666,2,7490105,74,OUTRAS ATIVIDADES DE PRESTACAO DE SERVICOS DE INFORMACAO NAO ESPECIFICADAS ANTERIORMENTE,SERVIÇOS DE EDUCAÇÃO,"OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS"
19666,3,7490199,74,OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE,SERVIÇOS DE EDUCAÇÃO,"OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS"
19666,4,8299799,82,"OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE",SERVIÇOS PROFISSIONAIS E TÉCNICOS,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS"
19667,0,4712100,47,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19668,0,2825900,28,"FABRICACAO DE MAQUINAS E EQUIPAMENTOS PARA SANEAMENTO BASICO E AMBIENTAL, PECAS E ACESSORIOS",TELECOM,FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS
19668,1,2829199,28,"FABRICACAO DE OUTRAS MAQUINAS E EQUIPAMENTOS DE USO GERAL NAO ESPECIFICADOS ANTERIORMENTE, PECAS E ACESSORIOS",TELECOM,FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS
19668,2,3321000,33,INSTALACAO DE MAQUINAS E EQUIPAMENTOS INDUSTRIAIS,SERVIÇOS DIVERSOS,"MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTO"
19669,0,4755502,47,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19670,0,3212400,32,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",DIVERSOS,FABRICAÇÃO DE PRODUTOS DIVERSOS
19670,1,4789001,47,FABRICACAO DE BIJUTERIAS E ARTEFATOS SEMELHANTES,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
19670,2,7319002,73,PROMOCAO DE VENDAS,SERVIÇOS DE EDUCAÇÃO,PUBLICIDADE E PESQUISA DE MERCADO
19671,0,6462000,64,HOLDINGS DE INSTITUICOES NAOFINANCEIRAS,BENS DE CAPITAL,ATIVIDADES DE SERVIÇOS FINANCEIROS
19672,0,1821100,18,SERVICOS DE PREIMPRESSAO,PRODUTOS DE AGROPECUÁRIA,IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES
19673,0,9430800,94,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE,SERVIÇOS DIVERSOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
19673,1,9493600,94,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,SERVIÇOS DIVERSOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
19673,2,9499500,94,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE,SERVIÇOS DIVERSOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
19674,0,4520002,45,SERVICOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEICULOS AUTOMOTORES,VAREJO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
19675,0,1033302,10,"FABRICACAO DE SUCOS DE FRUTAS, HORTALICAS E LEGUMES, EXCETO CONCENTRADOS",BENS DE CONSUMO,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS
19675,1,5612100,56,SERVICOS AMBULANTES DE ALIMENTACAO,SERVIÇOS ADMINISTRATIVOS,ALIMENTAÇÃO
19676,0,9430800,94,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE,SERVIÇOS DIVERSOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
19676,1,9493600,94,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,SERVIÇOS DIVERSOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
